customer_id,join_date,loyalty_tier,pref_channel,region,label_affinity,discount_sensitivity,premium_pref,primary_category,recency_days,tenure_days,purchase_count_90,spend_90,aov_90,category_diversity_90,discount_share_90,premium_share_90,label_match_90,review_rate,avg_rating,avg_polarity,top_brand_share_90
1005,2025-05-20,Member,sms,Midwest,luxury,0.5245059354937726,0.8338108571969566,face-serum,159,244,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1006,2025-09-06,Diamond,email,Northeast,cruelty-free,0.19555866940164424,0.2234459967827195,face-creams,37,135,19,1001.83,52.72789473684211,12,0.05263157894736842,0.3157894736842105,0.3684210526315789,0.35714285714285715,4.2,0.44426567625557495,0.10526315789473684
1007,2025-02-17,Member,email,Northeast,none,0.3526745829014249,0.18167449659596746,body-lotion-body-oil,192,336,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1008,2025-05-23,Member,email,Midwest,none,0.1753085905572341,0.3566886798587869,eye-cream-dark-circles,87,241,5,209.85,41.97,5,0.0,0.2,0.0,0.3333333333333333,4.5,0.5525690923570137,0.2
1009,2025-09-01,Member,sms,Northeast,none,0.4965185945134879,0.6768238211564198,facial-treatment-masks,21,140,7,869.95,124.27857142857144,5,0.14285714285714285,0.42857142857142855,0.0,0.0,0.0,0.0,0.14285714285714285
1010,2025-08-19,Member,sms,West,none,0.16263286817658443,0.16125198942035557,eye-cream-dark-circles,26,153,8,321.2,40.15,7,0.375,0.25,0.0,0.25,5.0,0.7817624773651171,0.25
1011,2025-07-23,Platinum,sms,Midwest,none,0.23384218571181994,0.6464859202775982,mini-skincare,23,180,6,334.3,55.71666666666667,5,0.0,0.3333333333333333,0.0,0.125,5.0,1.0,0.16666666666666666
1012,2025-05-18,Member,sms,South,none,0.2366718849624938,0.27967510017142644,face-serum,19,246,3,89.0,29.666666666666668,3,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333
1013,2025-09-05,Member,email,West,none,0.5050680784185534,0.4647264406016968,skin-care-sets-travel-value,31,136,5,407.25,81.45,3,0.0,0.4,0.0,0.0,0.0,0.0,0.2
1014,2025-04-23,Member,email,Northeast,none,0.42348503113899894,0.6566520739748344,face-serum,48,271,3,249.0,83.0,3,0.0,0.6666666666666666,0.0,0.3333333333333333,4.5,0.5772089776852349,0.3333333333333333
1015,2025-07-17,Platinum,email,South,none,0.49917155774889205,0.606218549376477,facial-treatment-masks,20,186,2,186.0,93.0,2,0.0,0.5,0.0,0.0,0.0,0.0,0.5
1016,2025-06-13,Member,email,South,none,0.48494517046385105,0.591116453956296,facial-treatment-masks,20,220,9,693.33,77.03666666666668,7,0.1111111111111111,0.4444444444444444,0.0,0.0,0.0,0.0,0.1111111111111111
1017,2025-04-01,Member,app_push,West,none,0.6089601886589333,0.4618956608875639,mini-skincare,46,293,4,246.55,61.6375,3,0.75,0.25,0.0,0.0,0.0,0.0,0.25
1018,2025-03-02,Platinum,email,Northeast,none,0.18149887820739774,0.8200765776022726,face-wash-facial-cleanser,113,323,0,0.0,0.0,0,0.0,0.0,0.0,0.3333333333333333,4.666666666666667,0.965379045287218,0.0
1019,2025-06-09,Platinum,sms,Midwest,none,0.18590765916888574,0.6344872329914186,mini-skincare,23,224,6,220.0,36.666666666666664,6,0.0,0.16666666666666666,0.0,0.2857142857142857,4.5,0.4969528784323593,0.16666666666666666
1020,2025-04-05,Platinum,app_push,West,none,0.18098684259305894,0.4162775390607385,body-lotion-body-oil,22,289,6,786.25,131.04166666666666,4,0.0,0.6666666666666666,0.0,0.5454545454545454,4.166666666666667,0.4588213477410503,0.16666666666666666
1021,2025-06-05,Diamond,app_push,Northeast,none,0.42510863389015924,0.27286445318184716,skin-care-sets-travel-value,42,228,15,522.95,34.86333333333334,10,0.26666666666666666,0.06666666666666667,0.0,0.4166666666666667,3.8,0.17099357758349312,0.06666666666666667
1022,2025-07-31,Member,sms,Midwest,none,0.6096269455318778,0.42880578735491054,skin-care-sets-travel-value,51,172,5,451.0,90.2,3,0.2,0.2,0.0,0.2,4.0,0.4330631514244301,0.2
1023,2025-08-29,Platinum,sms,Midwest,planet,0.38731337322524506,0.3267396350631066,lip-balm-lip-care,35,143,12,505.57,42.130833333333335,10,0.25,0.3333333333333333,0.08333333333333333,0.2,3.6666666666666665,0.3063108957963692,0.16666666666666666
1024,2025-08-20,Platinum,email,South,luxury,0.18923217522308589,0.6748234768880093,face-creams,38,152,3,581.0,193.66666666666666,2,0.3333333333333333,1.0,0.6666666666666666,0.375,4.0,0.26030128443366446,0.3333333333333333
1025,2025-06-03,Platinum,sms,South,none,0.3640831417687393,0.4444194604710688,eye-cream-dark-circles,31,230,15,888.25,59.21666666666667,10,0.06666666666666667,0.4666666666666667,0.0,0.15,4.666666666666667,0.8434530797474222,0.13333333333333333
1026,2025-01-18,Platinum,email,West,none,0.33544924976319734,0.25013112939605514,eye-cream-dark-circles,48,366,1,26.0,26.0,1,0.0,0.0,0.0,0.25,4.0,-0.30510273865262294,1.0
1027,2025-02-24,Member,sms,South,clean,0.47206615967103527,0.7793367603621973,body-lotion-body-oil,143,329,0,0.0,0.0,0,0.0,0.0,0.0,0.2,5.0,0.9674821731419211,0.0
1028,2025-08-08,Member,email,South,none,0.558673821365819,0.8375253095028861,face-creams,21,164,7,364.5,52.07142857142857,5,0.0,0.2857142857142857,0.0,0.125,4.0,1.0,0.14285714285714285
1029,2025-06-28,Platinum,app_push,South,none,0.473479606328282,0.2721406090172905,facial-treatment-masks,21,205,3,107.2,35.733333333333334,3,0.3333333333333333,0.3333333333333333,0.0,0.18181818181818182,4.5,0.587917609972641,0.3333333333333333
1030,2025-09-03,Member,email,Northeast,none,0.3006381207369925,0.7980332055628465,body-lotion-body-oil,41,138,2,75.6,37.8,2,0.5,0.0,0.0,0.0,0.0,0.0,0.5
1031,2025-05-28,Member,sms,West,none,0.048898489425232755,0.3225455365156743,face-creams,20,236,3,82.0,27.333333333333332,3,0.0,0.0,0.0,0.6666666666666666,4.5,0.6305356653416998,0.3333333333333333
1032,2025-05-14,Member,app_push,Northeast,none,0.2049014090211606,0.42354532092079983,facial-treatment-masks,73,250,2,505.25,252.625,2,0.5,1.0,0.0,0.3333333333333333,4.0,1.0,0.5
1033,2025-03-15,Member,email,West,luxury,0.1016461771210774,0.7334507232109255,facial-treatment-masks,54,310,2,81.0,40.5,2,0.5,0.5,0.0,0.4,4.0,0.5628494430782305,0.5
1034,2025-01-19,Member,app_push,West,none,0.4788139959892005,0.5585527261476431,face-creams,72,365,3,308.5,102.83333333333333,2,0.3333333333333333,0.6666666666666666,0.0,0.4,4.5,0.6891598911021184,0.3333333333333333
1035,2025-02-13,Platinum,sms,West,none,0.06417067491599111,0.5883875966714002,facial-treatment-masks,35,340,6,296.25,49.375,5,0.16666666666666666,0.3333333333333333,0.0,0.5,4.285714285714286,0.5555383441368237,0.16666666666666666
1036,2025-07-24,Member,sms,West,none,0.41223380034399104,0.5601083071462566,body-lotion-body-oil,47,179,3,554.0,184.66666666666666,3,0.0,1.0,0.0,0.6,4.333333333333333,0.6538752916755198,0.3333333333333333
1037,2025-06-23,Platinum,email,Midwest,none,0.42355185396413636,0.5940961329644528,face-creams,34,210,5,222.0,44.4,5,0.0,0.2,0.0,0.4,4.166666666666667,0.7396743235074502,0.2
1038,2025-03-15,Member,email,South,clean,0.44968115107027173,0.8468606882238758,face-sunscreen,118,310,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1039,2025-04-19,Member,email,Midwest,none,0.1506270917055978,0.11602343500007967,lip-balm-lip-care,50,275,4,118.75,29.6875,4,0.25,0.0,0.0,0.2,4.0,0.5889057694069293,0.25
1040,2025-07-13,Member,email,Midwest,none,0.6851896100513946,0.48353847028825514,face-creams,97,190,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1041,2025-04-25,Platinum,sms,Northeast,none,0.3421287587520688,0.7079630398664694,face-wash-facial-cleanser,41,269,12,618.07,51.505833333333335,10,0.08333333333333333,0.4166666666666667,0.0,0.4,3.5,0.256921018077071,0.16666666666666666
1042,2025-04-23,Member,sms,Midwest,none,0.5320535099253082,0.8266528335714339,mini-skincare,28,271,5,250.0,50.0,5,0.0,0.2,0.0,0.0,0.0,0.0,0.2
1043,2025-03-23,Member,sms,South,planet,0.18917146398849558,0.6197999585232384,face-serum,62,302,1,34.0,34.0,1,0.0,0.0,0.0,0.5,4.0,-0.19568148570954536,1.0
1044,2025-07-11,Diamond,email,South,none,0.24100154992696676,0.6028157181082275,lip-balm-lip-care,19,192,7,698.5,99.78571428571429,6,0.14285714285714285,0.5714285714285714,0.0,0.2727272727272727,4.333333333333333,0.7895089953796086,0.14285714285714285
1045,2025-09-25,Platinum,email,South,none,0.12617550573423536,0.7296446909077393,face-creams,20,116,15,758.79,50.586,10,0.13333333333333333,0.26666666666666666,0.0,0.23076923076923078,4.333333333333333,0.32895008931756314,0.13333333333333333
1046,2025-03-19,Member,sms,South,none,0.6498497997045352,0.538368908948581,face-serum,30,306,6,279.58,46.596666666666664,5,0.16666666666666666,0.3333333333333333,0.0,0.1111111111111111,4.0,0.8228928238199213,0.16666666666666666
1047,2025-03-29,Platinum,app_push,West,clean,0.8007075037894088,0.3727878914883762,lip-balm-lip-care,23,296,6,238.6,39.766666666666666,5,0.16666666666666666,0.3333333333333333,0.6666666666666666,0.125,3.0,0.05151065044423042,0.16666666666666666
1048,2025-05-23,Member,email,Midwest,cruelty-free,0.05853916644827864,0.15489957325827394,face-serum,34,241,3,102.7,34.233333333333334,3,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333
1049,2025-02-27,Diamond,email,Northeast,none,0.2967141061600742,0.5577459002513144,face-sunscreen,25,326,22,1757.7,79.89545454545454,11,0.13636363636363635,0.4090909090909091,0.0,0.15,4.333333333333333,0.6979608622869048,0.09090909090909091
1050,2025-06-07,Member,email,Midwest,none,0.40123868137982055,0.5663619174751802,face-creams,44,226,2,143.0,71.5,2,0.0,1.0,0.0,0.3333333333333333,4.0,0.9938948719788677,0.5
1051,2025-09-23,Diamond,app_push,West,none,0.8461858062228746,0.1658878984353406,facial-treatment-masks,28,118,28,1565.94,55.92642857142857,16,0.2857142857142857,0.25,0.0,0.09090909090909091,4.0,0.025528250725491197,0.10714285714285714
1052,2025-07-09,Member,email,Midwest,none,0.23204307194502904,0.5124975286801926,eye-cream-dark-circles,61,194,3,425.33,141.77666666666667,3,0.0,0.3333333333333333,0.0,0.16666666666666666,4.0,0.4446265436355114,0.3333333333333333
1053,2025-02-19,Platinum,app_push,Midwest,luxury,0.7453161298506786,0.5219464716062256,face-sunscreen,23,334,5,267.0,53.4,5,0.0,0.2,0.2,0.23076923076923078,4.333333333333333,0.3710442959914249,0.2
1054,2025-03-02,Member,sms,South,none,0.4892893178946877,0.15053291148536857,face-creams,26,323,1,56.75,56.75,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1055,2025-01-23,Member,email,Midwest,none,0.8593188903101096,0.6723877331733072,lip-balm-lip-care,31,361,6,213.75,35.625,6,0.16666666666666666,0.3333333333333333,0.0,0.09090909090909091,3.0,0.039160229935678484,0.3333333333333333
1056,2025-10-16,Platinum,sms,South,none,0.4730668700101969,0.4723371870590743,eye-cream-dark-circles,36,95,13,634.9,48.83846153846154,9,0.23076923076923078,0.3076923076923077,0.0,0.16666666666666666,4.0,0.3390677502001749,0.15384615384615385
1057,2025-04-14,Member,email,West,luxury,0.7298254668255266,0.7025593862227005,mini-skincare,48,280,4,271.0,67.75,4,0.0,0.25,0.25,0.0,0.0,0.0,0.5
1058,2025-03-28,Member,sms,Midwest,none,0.5945016672404447,0.15407924488939403,mini-skincare,130,297,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1059,2025-09-15,Member,email,South,none,0.18355220973488817,0.42437867967202136,face-serum,33,126,6,805.33,134.22166666666666,6,0.0,0.5,0.0,0.0,0.0,0.0,0.16666666666666666
1060,2025-04-02,Platinum,app_push,West,none,0.47618295785861314,0.3003686714335246,body-lotion-body-oil,19,292,14,1089.8,77.84285714285714,7,0.21428571428571427,0.2857142857142857,0.0,0.1111111111111111,4.0,0.39295723203425076,0.14285714285714285
1061,2025-03-11,Member,email,Midwest,luxury,0.33920733836831696,0.737497268525142,mini-skincare,24,314,12,1010.45,84.20416666666667,7,0.08333333333333333,0.4166666666666667,0.25,0.08333333333333333,4.0,0.1643541057820802,0.16666666666666666
1062,2025-03-18,Member,app_push,Northeast,none,0.5329351439253294,0.5075583275074265,eye-cream-dark-circles,92,307,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1063,2025-04-29,Member,sms,Northeast,luxury,0.30275228014837946,0.30225673605255327,face-serum,52,265,2,62.33,31.165,2,0.0,0.0,0.5,0.5714285714285714,4.0,0.6957342256396846,0.5
1064,2025-01-21,Member,email,Northeast,none,0.3305666572194605,0.21773574273081206,face-wash-facial-cleanser,47,363,3,173.0,57.666666666666664,3,0.0,0.3333333333333333,0.0,0.25,5.0,0.35145601869559306,0.3333333333333333
1065,2025-07-12,Diamond,app_push,Midwest,planet,0.5012872890907862,0.14648690610292942,body-lotion-body-oil,21,191,17,778.8,45.811764705882354,11,0.11764705882352941,0.17647058823529413,0.0,0.08333333333333333,5.0,1.0,0.11764705882352941
1066,2025-05-07,Member,email,Northeast,cruelty-free,0.5012119778156386,0.5030751229623851,face-creams,32,257,5,266.92,53.384,4,0.0,0.4,0.2,0.2222222222222222,4.5,0.8010204954860691,0.2
1067,2025-10-19,Platinum,app_push,South,planet,0.2531460794715443,0.32419961412203485,body-lotion-body-oil,19,92,25,1077.53,43.1012,10,0.04,0.28,0.0,0.3,4.333333333333333,0.43624250254300595,0.08
1068,2025-08-20,Platinum,app_push,Midwest,none,0.12397349902242769,0.82082978853075,face-wash-facial-cleanser,21,152,2,77.0,38.5,2,0.0,0.5,0.0,0.25,4.0,0.6879917419576647,0.5
1069,2025-04-26,Platinum,app_push,South,none,0.4408755853373258,0.32614923794842493,mini-skincare,46,268,2,142.0,71.0,2,0.0,0.5,0.0,0.4,3.75,0.30718561806012773,0.5
1070,2025-08-01,Member,sms,South,none,0.4147045296422627,0.7257764587726674,skin-care-sets-travel-value,23,171,5,183.5,36.7,5,0.2,0.2,0.0,0.2,5.0,1.0,0.2
1071,2025-08-30,Member,sms,Northeast,cruelty-free,0.13469701578547968,0.2771117757838047,facial-treatment-masks,30,142,10,488.43,48.843,8,0.2,0.1,0.2,0.0,0.0,0.0,0.2
1072,2025-02-28,Member,app_push,Northeast,none,0.3848007667284287,0.44827843158812797,face-sunscreen,97,325,0,0.0,0.0,0,0.0,0.0,0.0,0.5,4.5,0.7453005497566777,0.0
1073,2025-02-17,Member,email,South,none,0.34246210344571654,0.1699369643053971,skin-care-sets-travel-value,26,336,2,134.0,67.0,1,0.0,0.5,0.0,0.0,0.0,0.0,0.5
1074,2025-02-11,Member,app_push,Northeast,none,0.5232029523535834,0.7627331525217066,face-creams,55,342,1,18.0,18.0,1,0.0,0.0,0.0,0.3333333333333333,4.0,0.8668554092082499,1.0
1075,2025-01-14,Diamond,sms,West,none,0.4367813581306139,0.5841081256327403,face-wash-facial-cleanser,33,370,4,309.5,77.375,3,0.5,0.5,0.0,0.5,3.75,0.45886489256426877,0.25
1076,2025-04-07,Platinum,app_push,Northeast,none,0.8145949107430541,0.5299907677783161,body-lotion-body-oil,55,287,13,604.2,46.47692307692308,10,0.07692307692307693,0.3076923076923077,0.0,0.26666666666666666,4.25,0.577162181861627,0.15384615384615385
1077,2025-08-27,Member,email,South,planet,0.6307242575626195,0.6389647335421312,mini-skincare,24,145,5,218.6,43.72,5,0.4,0.2,0.0,0.0,0.0,0.0,0.2
1078,2025-08-19,Member,sms,Northeast,cruelty-free,0.8579300305601427,0.48665473730799325,eye-cream-dark-circles,20,153,5,151.2,30.24,5,0.2,0.0,0.8,0.0,0.0,0.0,0.2
1079,2025-04-24,Platinum,email,West,none,0.23614500839848263,0.5648272703228314,face-creams,19,270,2,101.3,50.65,1,0.5,0.5,0.0,0.6,4.666666666666667,0.908238331172536,0.5
1080,2025-05-27,Member,email,Midwest,none,0.3566816646641345,0.6835766193702368,face-wash-facial-cleanser,132,237,0,0.0,0.0,0,0.0,0.0,0.0,0.2,4.0,0.8149129679057179,0.0
1081,2025-08-19,Member,email,Northeast,none,0.16571730127618534,0.337817612530634,face-wash-facial-cleanser,24,153,2,282.0,141.0,2,0.0,0.5,0.0,0.5,4.0,0.6672929777768357,0.5
1082,2025-10-04,Diamond,sms,Northeast,none,0.8212906344383942,0.7217848522939457,lip-balm-lip-care,20,107,30,2324.13,77.471,16,0.36666666666666664,0.4666666666666667,0.0,0.15384615384615385,4.5,0.9726437072652103,0.06666666666666667
1083,2025-03-26,Diamond,email,Northeast,none,0.2987210334552455,0.9620816761554319,face-creams,40,299,10,570.05,57.004999999999995,6,0.2,0.3,0.0,0.23076923076923078,4.333333333333333,1.0,0.2
1084,2025-07-16,Diamond,app_push,Midwest,none,0.4619173152911029,0.39136011885870653,lip-balm-lip-care,23,187,20,1092.2,54.61,12,0.1,0.4,0.0,0.23529411764705882,4.0,0.6049978114342311,0.1
1085,2025-06-28,Platinum,email,Midwest,planet,0.18048758718101318,0.32059632029956053,face-creams,23,205,9,662.9,73.65555555555555,6,0.3333333333333333,0.5555555555555556,0.0,0.2727272727272727,4.333333333333333,0.5936152661754279,0.2222222222222222
1086,2025-07-06,Member,email,Midwest,none,0.6107109641491841,0.6843080047868467,face-creams,32,197,8,677.65,84.70625,8,0.375,0.25,0.0,0.0,0.0,0.0,0.125
1087,2025-08-29,Member,app_push,South,none,0.05385316265563055,0.23209659839726324,face-creams,25,143,3,87.0,29.0,3,0.0,0.0,0.0,0.5,3.5,0.36288118529535107,0.3333333333333333
1088,2025-08-19,Platinum,email,South,none,0.1782608261042254,0.22714812125926423,body-lotion-body-oil,34,153,5,128.0,25.6,5,0.2,0.0,0.0,0.25,5.0,0.4636062542854187,0.2
1089,2025-04-29,Member,email,Midwest,none,0.6390812562784803,0.3532288549718889,skin-care-sets-travel-value,58,265,2,89.0,44.5,2,0.0,0.5,0.0,0.0,0.0,0.0,0.5
1090,2025-08-14,Member,sms,Northeast,clean,0.5686522053048562,0.4695675849227077,face-sunscreen,41,158,3,90.0,30.0,3,0.3333333333333333,0.0,0.6666666666666666,0.16666666666666666,5.0,1.0,0.3333333333333333
1091,2025-01-17,Member,email,West,none,0.13719040073946187,0.7188565445731014,lip-balm-lip-care,49,367,2,71.5,35.75,2,0.5,0.0,0.0,0.4,4.5,0.6460861708322638,0.5
1092,2025-04-14,Member,app_push,Midwest,clean,0.7488517317531457,0.36336375012204414,face-wash-facial-cleanser,55,280,6,198.0,33.0,6,0.5,0.16666666666666666,0.6666666666666666,0.0,0.0,0.0,0.16666666666666666
1093,2025-03-07,Platinum,email,Midwest,none,0.672538691177912,0.37981819200285316,skin-care-sets-travel-value,72,318,3,103.2,34.4,3,0.3333333333333333,0.0,0.0,0.4166666666666667,4.8,0.9132067891482482,0.3333333333333333
1094,2025-03-19,Member,app_push,South,none,0.3507521629148988,0.565232872486978,eye-cream-dark-circles,79,306,3,538.0,179.33333333333334,2,0.0,0.6666666666666666,0.0,0.14285714285714285,3.0,0.7839744528499549,0.6666666666666666
1095,2025-09-28,Platinum,email,Northeast,cruelty-free,0.30109340012118885,0.8651340830890728,face-wash-facial-cleanser,30,113,26,1400.6,53.86923076923077,12,0.19230769230769232,0.2692307692307692,0.4230769230769231,0.0,0.0,0.0,0.07692307692307693
1096,2025-05-12,Platinum,app_push,West,planet,0.1255738841093777,0.6091300176762443,face-creams,27,252,3,187.0,62.333333333333336,2,0.0,0.6666666666666666,0.0,0.1111111111111111,5.0,0.9627194898968484,0.3333333333333333
1097,2025-01-22,Platinum,email,West,none,0.6088915520836536,0.9065617897703478,face-sunscreen,34,362,9,332.9,36.98888888888889,8,0.4444444444444444,0.2222222222222222,0.0,0.2,4.0,0.2574840872245844,0.2222222222222222
1098,2025-05-27,Member,app_push,Midwest,none,0.7636411266729947,0.24840377699303587,body-lotion-body-oil,25,237,7,266.0,38.0,6,0.5714285714285714,0.14285714285714285,0.0,0.1,5.0,1.0,0.14285714285714285
1099,2025-01-21,Platinum,email,West,none,0.48282389928214026,0.5574432014989599,skin-care-sets-travel-value,60,363,2,216.0,108.0,2,0.0,0.5,0.0,0.2608695652173913,4.5,0.4781235526040685,0.5
1100,2025-02-12,Platinum,email,South,clean,0.10266388232458754,0.5523813869226377,lip-balm-lip-care,51,341,8,347.3,43.4125,6,0.0,0.125,0.5,0.3076923076923077,3.75,-0.005358676441597127,0.125
1101,2025-04-26,Diamond,sms,West,none,0.40096179977393964,0.36504416478554186,face-creams,26,268,26,1997.32,76.82,15,0.23076923076923078,0.38461538461538464,0.0,0.19047619047619047,4.5,0.6760174383402275,0.038461538461538464
1102,2025-05-13,Diamond,sms,Midwest,none,0.5666677140989935,0.2049325465048671,lip-balm-lip-care,64,251,8,254.0,31.75,6,0.0,0.0,0.0,0.11764705882352941,4.5,0.5448142950914532,0.125
1103,2025-03-11,Member,sms,South,none,0.19882325658783692,0.505889485338844,body-lotion-body-oil,20,314,18,721.23,40.068333333333335,12,0.16666666666666666,0.2777777777777778,0.0,0.35294117647058826,4.5,0.6055792695971907,0.16666666666666666
1104,2025-07-11,Member,sms,Midwest,none,0.48365262974182394,0.39971237326372316,skin-care-sets-travel-value,60,192,5,243.0,48.6,4,0.0,0.2,0.0,0.0,0.0,0.0,0.2
1105,2025-05-30,Member,email,Northeast,none,0.32595240916015855,0.3906270935612258,mini-skincare,29,234,7,666.5,95.21428571428571,7,0.0,0.2857142857142857,0.0,0.25,4.5,1.0,0.14285714285714285
1106,2025-02-10,Member,email,South,luxury,0.35087725398120734,0.41488651159960194,face-wash-facial-cleanser,33,343,1,54.0,54.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1107,2025-09-04,Member,sms,West,none,0.20834232593341123,0.2545703181838111,lip-balm-lip-care,29,137,1,14.0,14.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1108,2025-02-11,Diamond,sms,South,none,0.4303706936844056,0.25879610022873173,face-sunscreen,27,342,6,620.4,103.39999999999999,6,0.16666666666666666,0.3333333333333333,0.0,0.2631578947368421,4.2,0.614004014447012,0.16666666666666666
1109,2025-04-18,Member,sms,South,none,0.26560590966662107,0.4646847766328129,face-serum,40,276,3,53.85,17.95,3,0.0,0.0,0.0,0.5,4.0,0.49692384336415074,0.3333333333333333
1110,2025-02-22,Member,email,South,planet,0.2700667907582334,0.5385443383688531,mini-skincare,117,331,0,0.0,0.0,0,0.0,0.0,0.0,0.25,4.0,0.6373618729386634,0.0
1111,2025-10-11,Platinum,app_push,West,cruelty-free,0.08542125989807099,0.21164420335891235,face-creams,19,100,48,3294.47,68.63479166666666,23,0.14583333333333334,0.2916666666666667,0.3541666666666667,0.2916666666666667,4.142857142857143,0.5240828172804664,0.08333333333333333
1112,2025-03-26,Member,email,Northeast,none,0.8301847324926666,0.2323932814336755,body-lotion-body-oil,62,299,1,15.0,15.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1113,2025-09-18,Member,app_push,Midwest,none,0.12307347415145052,0.24702026976224511,face-wash-facial-cleanser,31,123,5,314.0,62.8,3,0.0,0.2,0.0,0.5,4.5,0.5205701404277026,0.2
1114,2025-10-16,Diamond,email,South,none,0.4608884924086706,0.40324315546325706,face-serum,19,95,21,1090.67,51.93666666666667,11,0.14285714285714285,0.47619047619047616,0.0,0.5555555555555556,4.4,0.6359738091166838,0.09523809523809523
1115,2025-03-07,Platinum,sms,South,none,0.5551296841958901,0.47665431273225867,lip-balm-lip-care,41,318,5,145.8,29.160000000000004,5,0.4,0.0,0.0,0.3,4.666666666666667,0.9525998572285005,0.2
1116,2025-01-08,Member,app_push,Northeast,none,0.4073802250755365,0.4912339780202652,skin-care-sets-travel-value,216,376,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1117,2025-01-05,Member,email,Midwest,clean,0.6495084447624134,0.8415628442971274,lip-balm-lip-care,95,379,0,0.0,0.0,0,0.0,0.0,0.0,0.16666666666666666,5.0,0.46441169109101144,0.0
1118,2025-02-25,Member,sms,Northeast,none,0.2985597083994277,0.6235627840064971,mini-skincare,97,328,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1119,2025-05-01,Diamond,email,Midwest,cruelty-free,0.8599385050396364,0.5507187555095719,face-creams,24,263,16,555.77,34.735625,11,0.4375,0.1875,0.375,0.125,4.0,0.27773045354590675,0.125
1120,2025-02-19,Platinum,email,South,luxury,0.5676617366024873,0.46465506296937664,facial-treatment-masks,31,334,4,406.33,101.5825,4,0.0,0.75,0.5,0.1,4.0,0.5594728338139497,0.25
1121,2025-10-15,Member,email,South,none,0.27382968555852827,0.26054908721939224,eye-cream-dark-circles,26,96,20,929.98,46.499,13,0.2,0.15,0.0,0.3,4.333333333333333,0.8405468539980699,0.05
1122,2025-05-23,Platinum,sms,West,none,0.2135775782387939,0.3275859688637774,mini-skincare,32,241,9,461.44,51.27111111111111,6,0.4444444444444444,0.3333333333333333,0.0,0.35294117647058826,4.166666666666667,0.6394883715610701,0.2222222222222222
1123,2025-09-12,Member,email,Northeast,cruelty-free,0.1555341854587601,0.7009902427391059,mini-skincare,46,129,9,488.2,54.24444444444444,5,0.2222222222222222,0.4444444444444444,0.4444444444444444,0.14285714285714285,5.0,0.7463429112600011,0.2222222222222222
1124,2025-01-05,Platinum,app_push,South,planet,0.22083990243391793,0.6547647437501478,skin-care-sets-travel-value,32,379,1,79.0,79.0,1,0.0,1.0,0.0,0.375,4.333333333333333,0.6235245552667971,1.0
1125,2025-02-09,Member,email,South,clean,0.35191168537485806,0.5736714599200767,body-lotion-body-oil,175,344,0,0.0,0.0,0,0.0,0.0,0.0,0.3333333333333333,5.0,0.47123531497277327,0.0
1126,2025-05-18,Member,email,Northeast,cruelty-free,0.23914822759380508,0.1388103968062917,face-sunscreen,163,246,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1127,2025-02-18,Member,email,South,none,0.5995253274188437,0.5474515020354667,body-lotion-body-oil,112,335,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1128,2025-02-18,Member,email,West,none,0.4665951745576602,0.19224399394683167,lip-balm-lip-care,74,335,2,99.0,49.5,2,0.0,0.5,0.0,0.16666666666666666,3.0,-0.47137058149471933,0.5
1129,2025-01-08,Platinum,email,Northeast,none,0.4722893478014072,0.8087848667566039,face-sunscreen,44,376,5,178.8,35.760000000000005,5,0.2,0.2,0.0,0.25,4.5,0.8525028356323057,0.2
1130,2025-03-22,Diamond,email,Midwest,clean,0.12283629407237345,0.5077382556743089,skin-care-sets-travel-value,25,303,13,575.83,44.29461538461539,12,0.0,0.15384615384615385,0.7692307692307693,0.34375,4.090909090909091,0.4049141368091815,0.23076923076923078
1131,2025-08-18,Platinum,email,South,none,0.6129542806670353,0.15597589070616605,face-wash-facial-cleanser,38,154,12,913.8,76.14999999999999,7,0.16666666666666666,0.3333333333333333,0.0,0.1111111111111111,5.0,0.9212840534574394,0.16666666666666666
1132,2025-08-26,Platinum,email,South,none,0.6509944461494881,0.39500777461014497,skin-care-sets-travel-value,25,146,5,215.4,43.08,5,0.4,0.2,0.0,0.16666666666666666,5.0,0.7974027090630795,0.4
1133,2025-06-02,Member,sms,South,none,0.6825510249872792,0.9237688985369309,skin-care-sets-travel-value,172,231,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
