customer_id,join_date,loyalty_tier,pref_channel,region,label_affinity,discount_sensitivity,premium_pref,primary_category
1188,2025-07-02,Member,email,South,clean,0.46105087962723407,0.3010906305297546,face-wash-facial-cleanser
1189,2025-08-19,Member,sms,Midwest,none,0.016327554149083295,0.1359188414956088,eye-cream-dark-circles
1190,2025-04-11,Diamond,sms,West,none,0.3822833600820863,0.45407094379392937,face-wash-facial-cleanser
1191,2025-04-25,Platinum,app_push,South,none,0.4942181819640936,0.39446434474762915,face-creams
1192,2025-06-03,Member,app_push,West,luxury,0.6244553158382755,0.3474981640490851,face-sunscreen
1193,2025-03-21,Platinum,email,Northeast,none,0.3909454183740744,0.5471849273857052,face-sunscreen
1194,2025-01-06,Member,email,South,none,0.2367508298451697,0.7345535266993732,face-creams
1195,2025-04-29,Platinum,email,Northeast,none,0.7117133147810497,0.8193413397346271,face-sunscreen
1196,2025-08-06,Member,email,South,none,0.4874267089717802,0.8671028441218902,eye-cream-dark-circles
1197,2025-03-20,Member,app_push,West,cruelty-free,0.06579403099251366,0.307523675379862,facial-treatment-masks
1198,2025-07-28,Platinum,sms,West,none,0.2687875031226698,0.14807395487126968,lip-balm-lip-care
1199,2025-06-29,Platinum,email,South,none,0.5007481888623265,0.7028032151252959,skin-care-sets-travel-value
1200,2025-05-07,Platinum,email,South,none,0.531510136883464,0.40661181864277895,face-serum
1201,2025-08-06,Member,app_push,South,none,0.4209963921175082,0.6323161578580652,face-sunscreen
1202,2025-09-13,Platinum,app_push,West,none,0.13299210511399864,0.25743389431320557,lip-balm-lip-care
1203,2025-10-13,Member,sms,South,cruelty-free,0.4573902195532904,0.7740944072129627,facial-treatment-masks
1204,2025-08-15,Platinum,email,Northeast,none,0.27107983735042357,0.38047033025508203,face-wash-facial-cleanser
1205,2025-01-28,Platinum,email,West,none,0.3460876212928338,0.27077346114314255,mini-skincare
1206,2025-04-12,Member,sms,South,none,0.15092154246502226,0.4838859783382798,face-creams
1207,2025-06-08,Diamond,app_push,South,none,0.7652215195107338,0.4289100904898366,face-sunscreen
1208,2025-01-24,Diamond,email,West,cruelty-free,0.8020912922836964,0.7496837276885298,face-serum
1209,2025-05-06,Platinum,email,Midwest,clean,0.4247769437765658,0.47095277412202896,lip-balm-lip-care
1210,2025-02-09,Member,email,Northeast,cruelty-free,0.6394105433518686,0.7256841777437768,facial-treatment-masks
1211,2025-06-16,Member,email,West,cruelty-free,0.3543190439572315,0.645415063888616,face-creams
1212,2025-02-25,Member,email,South,none,0.5173369179737685,0.4537611089533954,face-wash-facial-cleanser
1213,2025-03-23,Platinum,app_push,Northeast,cruelty-free,0.25288804105950585,0.36143874576415513,face-wash-facial-cleanser
1214,2025-04-02,Diamond,sms,West,none,0.7964375981563363,0.7321200966367962,skin-care-sets-travel-value
1215,2025-10-19,Member,email,South,none,0.10477024309653706,0.6131895257531815,lip-balm-lip-care
1216,2025-05-15,Platinum,email,Midwest,planet,0.7083906437231197,0.7148789566812461,body-lotion-body-oil
1217,2025-06-16,Platinum,email,Midwest,none,0.6300601537748163,0.20860902120313865,body-lotion-body-oil
1218,2025-10-06,Member,sms,Northeast,none,0.24665232708392232,0.3214347235712617,skin-care-sets-travel-value
1219,2025-01-05,Diamond,email,West,none,0.5649435076306286,0.13539559736329798,body-lotion-body-oil
1220,2025-03-25,Member,email,South,none,0.48140389821216983,0.6845768495169177,face-sunscreen
1221,2025-05-08,Member,sms,Northeast,none,0.2264401405023557,0.27950400687804633,mini-skincare
1222,2025-09-27,Member,app_push,South,none,0.22972505016998,0.7497150098515634,facial-treatment-masks
1223,2025-08-05,Platinum,email,Northeast,none,0.7046560789687065,0.7962942235633999,mini-skincare
1224,2025-07-24,Member,app_push,West,none,0.25591502619466505,0.14698377002374108,body-lotion-body-oil
1225,2025-04-24,Member,email,Midwest,clean,0.5984736210230525,0.6631021391814033,mini-skincare
1226,2025-09-14,Member,email,South,none,0.4779564815948927,0.735914139027559,face-wash-facial-cleanser
1227,2025-02-25,Member,app_push,West,none,0.26464934502375065,0.42369968965452115,facial-treatment-masks
1228,2025-05-01,Member,app_push,West,none,0.4590970023182989,0.07684061137125858,eye-cream-dark-circles
1229,2025-04-17,Platinum,email,Midwest,none,0.6234511660662905,0.6335743432913955,mini-skincare
1230,2025-01-01,Platinum,sms,South,none,0.48359372818824975,0.1317262654181461,face-creams
1231,2025-01-28,Platinum,sms,Northeast,none,0.19235379082885767,0.35008865953513,facial-treatment-masks
1232,2025-08-25,Member,email,West,none,0.8940153813382897,0.49007414884142214,skin-care-sets-travel-value
1233,2025-10-11,Member,sms,West,planet,0.20990997254135155,0.8463086790654081,facial-treatment-masks
1234,2025-03-15,Diamond,sms,South,clean,0.31280282989148006,0.3427575043581438,body-lotion-body-oil
1235,2025-01-24,Diamond,email,South,none,0.3374325062950494,0.40066895564388244,lip-balm-lip-care
1236,2025-02-12,Platinum,email,South,planet,0.3461027908955127,0.3607806166229355,face-serum
1237,2025-01-18,Diamond,sms,South,none,0.2442060524574883,0.4847331482064718,body-lotion-body-oil
1238,2025-08-28,Platinum,sms,West,none,0.09149012973168143,0.8390101948543396,mini-skincare
1239,2025-01-15,Member,email,South,planet,0.15301583301276941,0.4400576240406204,face-sunscreen
1240,2025-07-25,Member,sms,Midwest,none,0.7611222022888653,0.556035915035785,eye-cream-dark-circles
1241,2025-08-27,Member,email,Midwest,none,0.5241291510238832,0.35088796754436896,face-serum
1242,2025-03-05,Member,email,Northeast,none,0.15175978695344727,0.2973723034808483,mini-skincare
1243,2025-03-10,Member,email,Northeast,none,0.35039813580726575,0.6581303545275926,skin-care-sets-travel-value
1244,2025-03-22,Member,sms,Northeast,none,0.2541611951417419,0.7051731718832528,body-lotion-body-oil
1245,2025-08-16,Member,email,South,cruelty-free,0.43316260956310026,0.36441058354661526,face-wash-facial-cleanser
1246,2025-10-09,Member,app_push,Midwest,clean,0.25350163731293257,0.8497483734213636,facial-treatment-masks
1247,2025-08-15,Member,app_push,West,clean,0.2944363882807482,0.9088314913827292,eye-cream-dark-circles
1248,2025-03-22,Member,email,West,none,0.3177543145151961,0.5930181519768555,body-lotion-body-oil
1249,2025-08-03,Platinum,email,Midwest,none,0.15174846030786887,0.728215617503174,facial-treatment-masks
1250,2025-07-30,Platinum,email,South,none,0.18501059604191766,0.29297586503481454,body-lotion-body-oil
1251,2025-05-07,Member,email,South,none,0.1851676976156758,0.17777221535186524,face-wash-facial-cleanser
1252,2025-02-08,Platinum,app_push,Midwest,none,0.12470917958639902,0.10548392881499248,face-serum
1253,2025-04-05,Member,sms,South,none,0.4301069318935815,0.5768919747505469,face-creams
1254,2025-09-02,Member,email,Midwest,none,0.7385975963863466,0.172364735912643,eye-cream-dark-circles
1255,2025-06-04,Member,sms,Midwest,luxury,0.17471594643096194,0.30407370463505856,face-sunscreen
1256,2025-02-05,Platinum,email,Northeast,none,0.16495899964023794,0.5063316018552589,body-lotion-body-oil
1257,2025-10-02,Diamond,sms,West,none,0.47048694263047103,0.37111271381538913,face-serum
1258,2025-06-04,Member,email,Northeast,none,0.5248501981089021,0.17728911643917325,body-lotion-body-oil
1259,2025-04-15,Member,sms,South,none,0.9522296751661515,0.5488674990263936,face-sunscreen
1260,2025-01-11,Diamond,email,West,none,0.22656175727976463,0.41842852717836326,face-wash-facial-cleanser
1261,2025-06-21,Platinum,sms,Midwest,none,0.2151993054105831,0.7560066565071376,face-wash-facial-cleanser
1262,2025-06-15,Member,sms,West,luxury,0.18576492417501436,0.14208203568039496,face-creams
1263,2025-02-15,Platinum,sms,West,luxury,0.39250761328254624,0.501892992132458,lip-balm-lip-care
1264,2025-09-11,Member,sms,South,none,0.4603279732691253,0.642162560023576,skin-care-sets-travel-value
1265,2025-06-01,Diamond,email,West,none,0.11323277065397847,0.31287778682253636,face-sunscreen
1266,2025-01-26,Member,sms,South,none,0.5364292205815133,0.5380421753863084,face-wash-facial-cleanser
1267,2025-02-28,Member,sms,Northeast,none,0.22148161574924138,0.5432061504947168,face-wash-facial-cleanser
1268,2025-03-24,Platinum,sms,Northeast,none,0.6434264339475535,0.28846543007961206,body-lotion-body-oil
1269,2025-08-13,Member,email,Northeast,clean,0.6954805666863153,0.8444401797119145,body-lotion-body-oil
1270,2025-08-18,Platinum,email,Midwest,none,0.23473957541562865,0.4258726455405046,face-creams
1271,2025-09-04,Member,app_push,Midwest,none,0.29008752358657564,0.23081832747811187,facial-treatment-masks
1272,2025-07-02,Platinum,app_push,West,cruelty-free,0.2785467528492386,0.18625787076815623,lip-balm-lip-care
1273,2025-09-30,Platinum,app_push,South,none,0.19737558518951173,0.32825664990771986,lip-balm-lip-care
1274,2025-04-04,Member,email,Midwest,none,0.25309437205845053,0.617063015093994,face-creams
1275,2025-06-24,Diamond,app_push,South,none,0.16189424716013862,0.5638201672069676,body-lotion-body-oil
1276,2025-07-08,Platinum,app_push,South,none,0.48572259968988246,0.5732705180001414,eye-cream-dark-circles
1277,2025-04-21,Platinum,email,Midwest,none,0.29676157317328405,0.9379155215407083,body-lotion-body-oil
1278,2025-05-17,Member,app_push,South,none,0.4422811706578554,0.3387628793401213,face-sunscreen
1279,2025-07-31,Member,app_push,West,none,0.3184493536251547,0.8849349927091211,body-lotion-body-oil
1280,2025-09-16,Platinum,email,South,none,0.42102011193556715,0.5283791093627205,face-creams
1281,2025-10-04,Diamond,email,South,none,0.6843589176764204,0.6898635933197326,face-serum
1282,2025-03-29,Platinum,email,West,none,0.5112630197480599,0.24537504196113966,face-creams
1283,2025-08-04,Diamond,email,West,none,0.18012374384965582,0.42978491813723824,eye-cream-dark-circles
1284,2025-08-16,Member,sms,Northeast,none,0.7749484816688618,0.4796299200569286,facial-treatment-masks
1285,2025-10-09,Diamond,sms,South,none,0.18565424060497598,0.5198930532499982,face-creams
1286,2025-07-10,Diamond,app_push,South,none,0.20763027897831432,0.5946331910010171,eye-cream-dark-circles
1287,2025-03-02,Platinum,app_push,Northeast,none,0.2841967601389946,0.5522975316926014,face-serum
1288,2025-08-11,Member,email,South,none,0.3380229959716734,0.19373490324779444,face-serum
1289,2025-02-21,Platinum,email,Midwest,cruelty-free,0.38328676319662236,0.8552258513276779,facial-treatment-masks
1290,2025-04-24,Member,app_push,Midwest,none,0.5315579595350937,0.08097254835257899,face-creams
1291,2025-05-27,Platinum,sms,Northeast,none,0.39430167291952406,0.666961313183686,lip-balm-lip-care
1292,2025-08-06,Platinum,email,South,none,0.23798584535168413,0.781427202367757,facial-treatment-masks
1293,2025-02-20,Member,sms,South,none,0.43578380548838924,0.11923656345970512,face-creams
1294,2025-07-29,Member,email,Midwest,cruelty-free,0.7872818526509137,0.26176545436091964,face-wash-facial-cleanser
1295,2025-02-13,Member,email,Northeast,planet,0.5874326607973258,0.7608154426525893,eye-cream-dark-circles
1296,2025-04-27,Member,app_push,West,none,0.5738347560379469,0.3885650449652071,body-lotion-body-oil
1297,2025-02-06,Platinum,email,Northeast,luxury,0.20453806268169633,0.5957487060411142,face-serum
1298,2025-01-08,Member,app_push,South,none,0.3683489378636369,0.08683776625914624,facial-treatment-masks
1299,2025-04-08,Member,email,Midwest,none,0.058226895687091024,0.5467167735896171,mini-skincare
1300,2025-10-16,Member,app_push,West,none,0.5224289226427403,0.7353654102349249,face-creams
1301,2025-06-18,Member,app_push,Midwest,none,0.5535858732684233,0.14269779726733717,face-creams
1302,2025-08-03,Member,email,West,none,0.528450738618114,0.4869107819943713,face-serum
1303,2025-03-10,Diamond,sms,South,none,0.40162728605634823,0.07347253533062234,facial-treatment-masks
1304,2025-03-03,Platinum,app_push,South,none,0.07183465519953486,0.2545629342574945,face-sunscreen
1305,2025-09-29,Diamond,email,South,none,0.5514378127533824,0.9498839984153808,face-serum
1306,2025-08-08,Diamond,sms,Midwest,none,0.4242179949627243,0.6215112642407125,eye-cream-dark-circles
1307,2025-05-27,Member,email,South,luxury,0.7848762527779016,0.44950091177364265,body-lotion-body-oil
1308,2025-03-25,Member,email,West,none,0.23296542570266993,0.42070899124628064,mini-skincare
1309,2025-09-16,Diamond,email,South,cruelty-free,0.23893664834968784,0.7757243254143212,face-creams
1310,2025-05-21,Member,email,South,none,0.14007428075722284,0.37362783415833856,face-serum
1311,2025-01-16,Platinum,app_push,South,none,0.2666350913157288,0.6430586927411264,eye-cream-dark-circles
1312,2025-09-15,Member,email,South,none,0.8297499820912494,0.21891573268106393,skin-care-sets-travel-value
1313,2025-05-06,Platinum,email,Northeast,none,0.37313758221607246,0.4626464190531442,face-sunscreen
1314,2025-05-15,Member,email,South,clean,0.3965303013241714,0.4605226907956275,lip-balm-lip-care
1315,2025-04-25,Member,sms,South,none,0.4631375002934422,0.7873371021106137,eye-cream-dark-circles
1316,2025-03-28,Member,app_push,Midwest,none,0.26190147140946907,0.4766874179964051,face-sunscreen
1317,2025-06-30,Platinum,sms,South,planet,0.03223525278113973,0.32774441598977827,eye-cream-dark-circles
1318,2025-04-02,Member,app_push,Midwest,clean,0.5590091248727287,0.6395635898889475,facial-treatment-masks
1319,2025-06-02,Platinum,email,South,cruelty-free,0.49336922875230765,0.33591402357138517,eye-cream-dark-circles
1320,2025-01-24,Member,sms,South,clean,0.6343636614541132,0.5504787117618392,facial-treatment-masks
1321,2025-09-08,Member,email,South,none,0.34321573867690547,0.6800535679544941,lip-balm-lip-care
1322,2025-03-07,Platinum,app_push,West,none,0.14095043735455826,0.28911350957036364,facial-treatment-masks
1323,2025-07-01,Platinum,sms,West,planet,0.2518312247273993,0.33907584554604037,skin-care-sets-travel-value
1324,2025-03-23,Platinum,email,Midwest,none,0.28384161086233733,0.49937256420301623,face-sunscreen
1325,2025-02-25,Diamond,app_push,South,cruelty-free,0.24008849261718526,0.8321839629738326,face-wash-facial-cleanser
1326,2025-02-21,Member,email,Midwest,none,0.418111890748099,0.4486212559667568,face-serum
1327,2025-07-31,Member,email,South,none,0.7101959000534992,0.5429993277752543,face-creams
1328,2025-01-19,Member,email,West,none,0.27312037964288277,0.49703566818823913,face-wash-facial-cleanser
1329,2025-08-27,Member,app_push,Northeast,none,0.4945137978338965,0.1910879978824162,lip-balm-lip-care
1330,2025-05-20,Member,email,Midwest,none,0.6544149019547917,0.6460702802952237,lip-balm-lip-care
1331,2025-05-17,Member,app_push,South,cruelty-free,0.39747499155748856,0.6562717343627634,face-sunscreen
1332,2025-03-06,Member,email,West,none,0.46674664248826875,0.8439116203941844,eye-cream-dark-circles
1333,2025-04-18,Diamond,sms,Midwest,none,0.228023776588072,0.19145763359795,body-lotion-body-oil
1334,2025-08-10,Platinum,email,Northeast,none,0.5820066085510215,0.7774940275855227,mini-skincare
1335,2025-09-25,Member,email,Midwest,none,0.5517107415359404,0.30788027919734107,skin-care-sets-travel-value
1336,2025-10-04,Platinum,sms,South,none,0.492330800200989,0.1778935920724299,eye-cream-dark-circles
1337,2025-07-06,Platinum,app_push,South,none,0.2140385981716031,0.2399316283799231,lip-balm-lip-care
1338,2025-03-23,Platinum,app_push,Northeast,none,0.43176515885073263,0.15747553420824525,body-lotion-body-oil
1339,2025-01-24,Member,email,South,none,0.7705036263066374,0.7613204622902858,lip-balm-lip-care
1340,2025-06-21,Diamond,app_push,South,luxury,0.5608720952350947,0.3936295285725958,eye-cream-dark-circles
1341,2025-06-15,Member,email,South,cruelty-free,0.32648493788980887,0.30705936379379817,mini-skincare
1342,2025-06-02,Member,email,Northeast,none,0.38285844513354333,0.1104952178819649,skin-care-sets-travel-value
1343,2025-06-07,Member,email,Northeast,planet,0.18308234868488474,0.5144530926655227,face-sunscreen
1344,2025-01-23,Platinum,email,Midwest,none,0.4289536306620143,0.546762219935786,face-sunscreen
1345,2025-04-29,Member,sms,South,none,0.3572477133320744,0.5492973885441317,facial-treatment-masks
1346,2025-02-07,Member,sms,Midwest,none,0.46235119951735226,0.8000044185774924,face-serum
1347,2025-09-14,Member,email,South,clean,0.15816498657427167,0.7727245402317903,body-lotion-body-oil
1348,2025-09-23,Member,sms,South,none,0.49842138514377327,0.10548491945078661,mini-skincare
1349,2025-09-05,Member,app_push,West,none,0.20768236042768298,0.21552404551426266,facial-treatment-masks
1350,2025-05-23,Member,sms,Northeast,cruelty-free,0.34289613211075426,0.2982462262888327,face-sunscreen
1351,2025-08-29,Platinum,sms,Northeast,none,0.21440522212506802,0.6512166721300726,face-creams
1352,2025-08-30,Member,app_push,South,none,0.5464041241493278,0.6289196594981418,face-sunscreen
1353,2025-04-15,Member,email,South,clean,0.4222928613153503,0.7546181577676813,mini-skincare
1354,2025-01-20,Diamond,app_push,Northeast,planet,0.23769844511454685,0.7769984176508629,facial-treatment-masks
1355,2025-09-11,Platinum,email,West,none,0.3232190419979683,0.753803655365529,eye-cream-dark-circles
1356,2025-06-28,Platinum,email,South,none,0.4560680724925943,0.9062346079072616,mini-skincare
1357,2025-05-15,Platinum,app_push,Northeast,none,0.2081206111312929,0.47997128005465645,face-sunscreen
1358,2025-09-17,Diamond,email,Midwest,none,0.7144343310488738,0.17769095137937888,face-serum
1359,2025-10-13,Member,email,Northeast,cruelty-free,0.5633718714843592,0.7275191842863559,face-wash-facial-cleanser
1360,2025-09-18,Member,email,South,none,0.779548499706436,0.7521552853504225,face-sunscreen
1361,2025-01-04,Diamond,email,South,none,0.6442990081266621,0.18863253253815554,face-sunscreen
1362,2025-01-02,Member,email,South,none,0.5654425581534079,0.27352904080866125,skin-care-sets-travel-value
1363,2025-05-27,Diamond,email,Midwest,none,0.3513433396344885,0.332314918713575,eye-cream-dark-circles
1364,2025-06-06,Member,email,Northeast,none,0.35186422366226505,0.8300223171240164,lip-balm-lip-care
1365,2025-03-12,Member,sms,Midwest,none,0.13978552170524586,0.398472465400573,facial-treatment-masks
1366,2025-04-21,Diamond,email,Northeast,cruelty-free,0.29109750286605907,0.8441977631877419,face-sunscreen
1367,2025-06-19,Member,email,Midwest,none,0.22141071371479815,0.7793663968873392,facial-treatment-masks
1368,2025-08-17,Member,sms,West,none,0.6613747053550715,0.9342125155046846,mini-skincare
1369,2025-08-16,Diamond,email,West,clean,0.21483271738425957,0.18735108960961144,lip-balm-lip-care
1370,2025-01-22,Member,email,West,none,0.620976487443703,0.5259723037296918,mini-skincare
1371,2025-04-25,Diamond,app_push,South,planet,0.615276326373526,0.5786013071070575,skin-care-sets-travel-value
1372,2025-03-21,Member,email,Northeast,none,0.1585556613265007,0.6150298367747218,face-wash-facial-cleanser
1373,2025-03-28,Member,email,South,luxury,0.32419718042102896,0.3361004054719593,face-creams
1374,2025-09-01,Member,email,Midwest,none,0.5627671135118113,0.7783752085667626,body-lotion-body-oil
1375,2025-05-09,Member,email,Northeast,none,0.42680903715012974,0.3843807466587872,body-lotion-body-oil
1376,2025-05-21,Member,email,Midwest,clean,0.50456137482746,0.6581419113862235,facial-treatment-masks
1377,2025-10-21,Diamond,email,South,none,0.26350327378269034,0.252509021731131,facial-treatment-masks
1378,2025-05-16,Member,email,West,cruelty-free,0.36809230418479416,0.26097146968845925,face-sunscreen
1379,2025-08-14,Member,email,South,clean,0.3611139182552511,0.8856138227324075,lip-balm-lip-care
1380,2025-10-18,Member,sms,South,none,0.8186557791423719,0.7948531210608835,face-sunscreen
1381,2025-10-20,Member,email,South,none,0.29777312144436746,0.615848691426666,skin-care-sets-travel-value
1382,2025-04-06,Platinum,email,South,clean,0.43373563614943006,0.5585226342740273,face-serum
1383,2025-05-02,Member,email,West,none,0.42880685455792494,0.5783990873866107,lip-balm-lip-care
1384,2025-01-13,Member,email,South,none,0.44748206475154634,0.6015492298818501,face-wash-facial-cleanser
1385,2025-08-13,Platinum,email,Midwest,none,0.7015973134864604,0.5306901418600728,face-sunscreen
1386,2025-04-28,Member,sms,South,none,0.48492064815348945,0.5951371722354851,body-lotion-body-oil
1387,2025-01-04,Member,app_push,Northeast,none,0.2568355399138753,0.34587880738020593,facial-treatment-masks
1388,2025-02-16,Diamond,app_push,Midwest,none,0.6878811585447049,0.0935681341327463,facial-treatment-masks
1389,2025-02-23,Member,email,Midwest,none,0.28544561844068544,0.08235921583379024,skin-care-sets-travel-value
1390,2025-01-25,Diamond,sms,Midwest,none,0.389919622167201,0.3577835694061702,face-serum
1391,2025-01-22,Member,sms,South,planet,0.5531222862410246,0.8715453427209044,facial-treatment-masks
1392,2025-06-20,Member,sms,South,none,0.15910132054227075,0.44150127356072655,eye-cream-dark-circles
1393,2025-03-12,Member,app_push,South,planet,0.5208966556880635,0.2423340469713403,face-creams
1394,2025-10-14,Member,email,Northeast,none,0.4283701772727648,0.607933896221388,skin-care-sets-travel-value
1395,2025-06-21,Member,sms,Northeast,clean,0.35994316377638896,0.13442266613625642,eye-cream-dark-circles
1396,2025-06-23,Member,email,South,cruelty-free,0.30095536190923233,0.5791750992091569,skin-care-sets-travel-value
1397,2025-06-07,Member,sms,South,none,0.07224913107670276,0.2748000521639472,face-sunscreen
1398,2025-07-14,Member,sms,West,none,0.20698029426316034,0.5916016049046512,body-lotion-body-oil
1399,2025-08-23,Member,email,Midwest,none,0.6362258950981364,0.3606246194097356,mini-skincare
1400,2025-04-08,Member,app_push,South,cruelty-free,0.3125105807309783,0.17498166423361194,skin-care-sets-travel-value
1401,2025-07-04,Member,email,Midwest,none,0.649745359297461,0.1499731826257626,mini-skincare
1402,2025-06-21,Diamond,email,South,planet,0.6914716162096597,0.5073029863858686,eye-cream-dark-circles
1403,2025-07-25,Member,sms,Northeast,luxury,0.5450386577972709,0.2834315360416395,body-lotion-body-oil
1404,2025-08-14,Platinum,app_push,Midwest,none,0.7331110066749968,0.8585129920923183,face-sunscreen
1405,2025-08-18,Member,email,Midwest,none,0.059212032678900586,0.7028834536573458,face-sunscreen
1406,2025-06-26,Platinum,sms,Midwest,none,0.27925901779809875,0.32877417794027597,face-creams
1407,2025-01-22,Member,email,West,cruelty-free,0.3216820691569975,0.5994394491932051,lip-balm-lip-care
1408,2025-08-29,Member,email,West,planet,0.4817796809672783,0.5182022200966823,face-serum
1409,2025-10-18,Member,email,West,none,0.3226543656797955,0.6838412876001349,face-serum
1410,2025-06-15,Diamond,sms,Northeast,none,0.13895569963479829,0.7049563426724567,face-wash-facial-cleanser
1411,2025-05-12,Member,email,West,none,0.3719135100360086,0.3070487794121267,body-lotion-body-oil
1412,2025-03-01,Member,app_push,Midwest,none,0.3121169465890494,0.48110656829820003,eye-cream-dark-circles
1413,2025-05-18,Member,email,Midwest,clean,0.5842646115174449,0.6397817351990739,face-creams
1414,2025-06-24,Diamond,email,Midwest,none,0.14925848735960487,0.1969753761656459,mini-skincare
1415,2025-08-21,Member,email,South,planet,0.4045291480880385,0.6258186131517075,mini-skincare
1416,2025-05-28,Member,email,South,none,0.7006597950258311,0.4439532996067403,body-lotion-body-oil
1417,2025-02-24,Member,app_push,West,none,0.5267212920011808,0.3322211787507961,lip-balm-lip-care
1418,2025-02-19,Platinum,app_push,Midwest,none,0.6482867673683577,0.0921662365579675,face-creams
1419,2025-06-10,Member,app_push,West,none,0.2991581455439525,0.36881708043027617,body-lotion-body-oil
1420,2025-07-05,Member,email,Northeast,none,0.31258829427441553,0.570408648870826,skin-care-sets-travel-value
1421,2025-09-22,Member,app_push,Midwest,clean,0.3452213036938586,0.4438305024569096,skin-care-sets-travel-value
1422,2025-09-03,Member,email,Midwest,none,0.37637441893695134,0.485708696681374,face-serum
1423,2025-06-23,Member,email,Northeast,none,0.4849449198363084,0.4857517187618039,mini-skincare
1424,2025-02-10,Diamond,sms,Midwest,planet,0.5824647661192028,0.5286819089267294,face-creams
1425,2025-09-05,Member,email,South,none,0.5943541494312635,0.29096919459822024,lip-balm-lip-care
1426,2025-06-13,Member,email,South,none,0.8369909630591507,0.5645514420677729,face-sunscreen
1427,2025-09-10,Diamond,app_push,Northeast,none,0.19275582626059398,0.6238193507674288,face-serum
1428,2025-08-09,Diamond,email,Midwest,none,0.4777165274600253,0.6107005125387396,face-sunscreen
1429,2025-04-05,Platinum,sms,Midwest,none,0.04513696656475137,0.42985981689742464,eye-cream-dark-circles
1430,2025-05-01,Member,email,West,none,0.2886254316238391,0.753344642117631,mini-skincare
1431,2025-05-04,Member,email,West,clean,0.5260481481024747,0.45750505604598274,lip-balm-lip-care
1432,2025-03-23,Member,email,West,none,0.14278120859597584,0.8060620630344035,mini-skincare
1433,2025-08-19,Member,email,West,none,0.8801132999738533,0.3982293418365633,face-creams
1434,2025-04-22,Diamond,email,Midwest,none,0.47165801482216985,0.31144112872541646,face-wash-facial-cleanser
1435,2025-07-29,Diamond,email,South,none,0.6594255606939569,0.3476333574167537,face-creams
1436,2025-06-12,Diamond,email,South,none,0.5578429521775478,0.6870326096267441,face-wash-facial-cleanser
1437,2025-05-03,Member,email,Northeast,none,0.4352878997574296,0.8612016011106054,face-sunscreen
1438,2025-07-25,Member,email,South,none,0.17063135035338522,0.7648639328774661,skin-care-sets-travel-value
1439,2025-02-22,Member,app_push,South,cruelty-free,0.5779654076176259,0.888102190064914,face-serum
1440,2025-06-17,Member,app_push,South,none,0.1994050753126583,0.4213508962791874,face-wash-facial-cleanser
1441,2025-02-14,Member,sms,Midwest,cruelty-free,0.284597267313125,0.16146270340295332,eye-cream-dark-circles
1442,2025-02-02,Member,email,Northeast,none,0.6868472729796361,0.5236645477643137,mini-skincare
1443,2025-09-06,Member,sms,West,none,0.6440155390759981,0.6287266991100023,lip-balm-lip-care
1444,2025-09-03,Member,sms,Northeast,none,0.6141941975198293,0.7081600559611215,face-creams
1445,2025-07-22,Member,email,South,luxury,0.16278533037528997,0.16210098924547917,mini-skincare
1446,2025-10-05,Platinum,email,Northeast,none,0.818899511169839,0.176802911938206,skin-care-sets-travel-value
1447,2025-07-01,Member,email,Northeast,none,0.7178724537244692,0.47030104340979123,mini-skincare
1448,2025-01-31,Member,email,South,none,0.3217545874508066,0.1031544058209437,face-serum
1449,2025-04-26,Platinum,email,South,none,0.8228628743041754,0.4079989043161838,eye-cream-dark-circles
1450,2025-03-16,Platinum,app_push,Northeast,cruelty-free,0.4353091517813179,0.8765275457265397,face-wash-facial-cleanser
1451,2025-08-05,Platinum,email,West,none,0.5348005017886457,0.5143725866059978,skin-care-sets-travel-value
1452,2025-02-22,Platinum,sms,South,cruelty-free,0.36910113681175727,0.44704635270033644,face-serum
1453,2025-07-01,Platinum,app_push,West,none,0.4467742538002141,0.7886903613445504,face-sunscreen
1454,2025-09-12,Member,sms,Midwest,none,0.299598522750867,0.6408659208867403,face-sunscreen
1455,2025-02-24,Platinum,email,South,none,0.48261747425827545,0.6836010945943339,face-serum
1456,2025-10-01,Member,email,Northeast,none,0.5230175816447233,0.0966259965096764,mini-skincare
1457,2025-07-31,Member,app_push,West,clean,0.28997709788163045,0.05923745754259875,facial-treatment-masks
1458,2025-01-14,Platinum,email,Northeast,none,0.30789485153330737,0.8544453449500828,mini-skincare
1459,2025-06-10,Member,email,Midwest,none,0.2713757209074252,0.339189202678129,facial-treatment-masks
1460,2025-04-10,Member,sms,South,none,0.5871794281332395,0.38466278050601205,facial-treatment-masks
1461,2025-07-29,Member,app_push,South,cruelty-free,0.65797152273241,0.8884036935471287,face-creams
1462,2025-02-27,Member,app_push,Northeast,cruelty-free,0.5430363602809605,0.30873769405520085,facial-treatment-masks
1463,2025-05-28,Platinum,sms,South,none,0.312077868508471,0.3142708335671773,skin-care-sets-travel-value
1464,2025-05-21,Platinum,sms,Northeast,none,0.7671957928128086,0.23695248386821008,facial-treatment-masks
1465,2025-05-30,Member,email,Midwest,cruelty-free,0.20054808544989286,0.7825206923579302,body-lotion-body-oil
1466,2025-10-04,Member,email,Midwest,none,0.2958896012486233,0.8930449181804766,body-lotion-body-oil
1467,2025-10-10,Platinum,sms,Northeast,none,0.08650858251592185,0.9363692708889123,lip-balm-lip-care
